"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.547672667,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.934762938,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.188807082,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.146457887,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.894335015,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.358044135,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.210334064,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.59351304,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.157393173,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.331402352,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.896404033,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.771382897,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.650204951,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.479823267,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.835604389,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.813267776,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.541692343,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.601711787,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.71256224,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.738773543,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.911971974,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.673307922,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.671601571,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.483390672,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.242594973,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.848739463,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.953208665,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.140550376,
"CZE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.515754196,
"CZE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.407038024,
"CZE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.698836543,
"CZE","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.846832679,
"CZE","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.872726117,
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q2",1.807767592,
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q3",3.560375417,
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q4",-0.147730709,
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q1",2.958125626,
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q2",2.194499183,
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.870010166,
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q4",-4.057857508,
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q1",7.209714414,
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.372446655,
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q3",-0.257969603,
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.676075576,
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q1",2.775291225,
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.267052888,
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.843709965,
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.211870339,
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.58910622,
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q2",2.32125867,
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q3",2.212663205,
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.953600141,
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",-0.340982059,
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.204555729,
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.387268422,
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.932074941,
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-1.348308576,
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.453094525,
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.782926622,
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.295694911,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.211497917,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.90444328,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.232654861,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.094280065,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.349512472,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.096758334,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.113598239,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.280061029,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.987174117,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.809345804,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.503652477,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.060164575,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.10186842,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.147354055,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.932599951,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.839414446,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.503304263,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.299768014,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.651032055,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",-1.498642882,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",4.589980844,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.139746856,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.697158726,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.343488762,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.91770046,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.243079668,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.336572925,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",0.404883326,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.578771236,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.046144546,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.578277478,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",2.396666736,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.422487636,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.526069601,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.318565715,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.977611317,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.128021477,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.335067633,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.288101898,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.633778345,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.069013764,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.24515393,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.437649068,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.526394928,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.06373944,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.077085052,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.75561699,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.264594482,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.032811897,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.139115192,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.834099644,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.655569576,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.416328175,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.788029288,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.2619336,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.246716083,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.300117504,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.315958448,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.243252112,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",2.303194371,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.933376614,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.891937311,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.099167397,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.790858682,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.240069372,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.350918561,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.321005751,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.945676592,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.79920554,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.801198303,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.899713552,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.491420015,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.389982259,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.094721358,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.336525027,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.024028913,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.354336803,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.015798372,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.602233664,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.783124399,
"POL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.465744638,
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.760421133,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q1",2.834538856,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.529306039,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.218317666,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.299062392,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.52198092,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.771180323,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.174189929,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.322148143,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.720495046,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.027127149,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.59701302,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q4",-0.09441251,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.397299051,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.239649208,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.70394541,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.17382955,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.332409422,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.732503229,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.194780866,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.025917782,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q1",-0.829258591,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.358769899,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.360923854,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.73207547,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-0.535561393,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.294704697,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.341682942,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.718877903,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.945330748,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.434128062,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.498318833,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-0.43387042,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.157924524,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.000008134,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.15692041,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.766508856,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.430876974,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.821432516,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q3",-0.023611874,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.307079935,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q1",2.010957903,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.058069487,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.162669071,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.116388103,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.524355984,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.445116442,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.489797642,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.139252859,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-1.490397208,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.117964262,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.765875935,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.26894256,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q1",-0.171994531,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.502329716,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.185975188,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.104814134,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.002889219,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.524597684,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.858172363,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.47142782,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.967042019,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.722767803,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.768805833,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.514812212,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.076329825,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.838052558,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.49649169,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.665882926,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.629476702,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.233242288,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.648249182,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.593756296,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.682227055,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.159652865,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.557891323,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.735962768,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.806515425,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.241046536,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.839699329,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.811076295,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.931018281,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.084194173,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.893792659,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.312652447,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.21171715,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.187789145,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.291571972,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.446474462,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.466756989,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.068846451,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.580606006,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.29894409,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.935197772,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.539657201,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.810213546,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.527421908,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.706936947,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.501395916,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.429059777,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.817229402,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.413911661,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.34351193,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.312987231,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.218802299,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.780268505,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.879377516,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.805377738,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.432376803,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.556977164,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.422456804,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.386536632,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.054195089,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.492566052,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.410949135,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.074416587,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.763973605,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.996215611,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.043062505,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.743386255,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.684226516,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.173700733,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.669530332,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",-0.347188837,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.235402096,"P"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.332367733,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",3.56899132,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",2.555983803,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",1.339736366,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.533548928,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.091365275,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",1.290625138,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",3.468742828,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.502289408,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.921953626,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.146154392,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",3.35959042,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",3.340132525,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.913822294,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",2.742164279,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",-0.037292014,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.051385778,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",5.370421692,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.037694754,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.38897581,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.369192634,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.687402878,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",3.216570103,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.872110621,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",3.246263562,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-1.251111353,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.309338395,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.871090663,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.513920728,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-7.357209728,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-7.838990038,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-1.114245198,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-2.792810871,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",5.647681199,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-0.054982737,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.273416965,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.107211652,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.147464302,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.574923718,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.436406825,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.875613082,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.712595937,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.022894734,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.020738765,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.416301355,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.219098583,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.285428675,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.283531345,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.081071923,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.305113264,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.133864086,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.047589655,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.985596804,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.174987671,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.195908358,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.216829969,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.814066405,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.811018021,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.145210323,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.101901968,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.421164862,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.321218929,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.276789436,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.611894739,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.594383978,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.62635968,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.666702241,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.576563345,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.866016391,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.233141241,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.475677166,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.330743335,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",0.138627009,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.368313058,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.288215668,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.557818192,
